TT,Danh_Gia,Chat_Luong_Tai_Xe,Thoi_Gian_vs_Du_Kien
118665,satisfied,6,-10.78125
118666,satisfied,7,-11.5625
118667,satisfied,5,-11.5625
118668,satisfied,7,-11.5625
118669,satisfied,7,-11.5625
118670,satisfied,6,-13.4375
118671,satisfied,4,-11.5625
118672,satisfied,1,-11.5625
118673,satisfied,6,-11.875
118674,satisfied,7,-11.5625
118675,satisfied,6,-10.78125
118676,satisfied,5,-11.5625
118677,satisfied,5,-11.5625
118678,satisfied,5,-11.5625
118679,satisfied,5,-11.5625
118680,satisfied,5,-13.28125
118681,satisfied,4,-11.5625
118682,satisfied,5,-11.5625
118683,satisfied,6,-11.5625
118684,satisfied,7,-8.59375
118685,satisfied,1,-12.5
118686,satisfied,4,-11.5625
118687,satisfied,4,-11.5625
118688,satisfied,6,-13.59375
118689,satisfied,1,-11.5625
118690,satisfied,7,-11.5625
118691,satisfied,4,-11.5625
118692,satisfied,7,-13.28125
118693,satisfied,7,-11.5625
118694,satisfied,5,-11.5625
118695,satisfied,6,-12.34375
118696,satisfied,7,-11.5625
118697,satisfied,6,-10.15625
118698,satisfied,4,-11.5625
118699,satisfied,5,-11.40625
118700,satisfied,5,-11.5625
118701,satisfied,4,-11.5625
118702,satisfied,6,-11.875
118703,satisfied,5,-10.78125
118704,satisfied,7,-13.75
118705,satisfied,6,-11.5625
118706,satisfied,4,-11.5625
118707,satisfied,6,-11.875
118708,satisfied,5,-11.5625
118709,satisfied,6,-13.75
118710,satisfied,5,-10.78125
118711,satisfied,5,-11.5625
118712,satisfied,7,-11.5625
118713,satisfied,7,-9.53125
118714,satisfied,5,-11.5625
118715,satisfied,7,-8.59375
118716,satisfied,5,-11.5625
118717,satisfied,5,-13.28125
118718,satisfied,5,-11.5625
118719,satisfied,6,-10.3125
118720,satisfied,6,-11.5625
118721,satisfied,7,-10.78125
118722,satisfied,5,-13.4375
118723,satisfied,5,-11.5625
118724,satisfied,5,-11.875
118725,satisfied,7,-11.71875
118726,satisfied,7,-11.5625
118727,satisfied,3,-11.5625
118728,satisfied,7,-12.34375
118729,satisfied,7,-13.59375
118730,satisfied,5,-11.5625
118731,satisfied,7,-11.5625
118732,satisfied,5,-11.5625
118733,satisfied,2,-11.5625
118734,satisfied,6,-11.5625
118735,satisfied,7,-11.5625
118736,satisfied,2,-11.5625
118737,satisfied,6,-11.5625
118738,satisfied,3,-11.5625
118739,satisfied,3,-11.5625
118740,satisfied,3,-11.5625
118741,satisfied,4,-7.34375
118742,satisfied,6,-11.40625
118743,satisfied,7,-11.71875
118744,satisfied,6,-10.9375
118745,satisfied,5,-11.5625
118746,satisfied,5,-10.78125
118747,satisfied,5,-14.21875
118748,satisfied,6,-11.5625
118749,satisfied,5,-11.5625
118750,satisfied,3,-9.375
118751,satisfied,5,-11.5625
118752,satisfied,5,-11.5625
118753,satisfied,5,-11.5625
118754,satisfied,6,-12.5
118755,satisfied,4,-11.5625
118756,satisfied,4,-8.59375
118757,satisfied,5,-11.875
118758,satisfied,6,-12.1875
118759,satisfied,7,-12.5
118760,satisfied,6,-11.40625
118761,satisfied,5,-11.5625
118762,satisfied,5,-11.5625
118763,satisfied,5,-11.5625
118764,satisfied,5,-14.0625
118765,satisfied,7,-11.5625
118766,satisfied,5,-11.5625
118767,satisfied,6,-11.40625
118768,satisfied,5,-11.09375
118769,satisfied,3,-6.09375
118770,satisfied,6,-13.75
118771,satisfied,6,-11.5625
118772,satisfied,6,-11.5625
118773,satisfied,6,-11.5625
118774,satisfied,5,-12.03125
118775,satisfied,5,-11.5625
118776,satisfied,7,-11.5625
118777,satisfied,5,-12.5
118778,satisfied,5,-11.5625
118779,satisfied,7,-9.84375
118780,satisfied,5,-11.5625
118781,satisfied,6,-11.5625
118782,satisfied,5,-12.34375
118783,satisfied,5,-11.5625
118784,satisfied,5,-11.5625
118785,satisfied,6,-9.53125
118786,satisfied,5,-12.03125
118787,satisfied,5,-11.5625
118788,satisfied,7,-13.28125
118789,satisfied,6,-12.5
118790,satisfied,4,-11.5625
118791,satisfied,4,-11.5625
118792,satisfied,7,-12.65625
118793,satisfied,5,-11.5625
118794,satisfied,3,-11.5625
118795,satisfied,5,-11.5625
118796,satisfied,5,-11.5625
118797,satisfied,5,-11.5625
118798,satisfied,6,-11.5625
118799,satisfied,5,-11.71875
118800,satisfied,7,-11.5625
118801,satisfied,7,-14.0625
118802,satisfied,5,-8.90625
118803,satisfied,4,-11.5625
118804,satisfied,6,-11.5625
118805,satisfied,7,-11.5625
118806,satisfied,4,-12.96875
118807,satisfied,5,-11.5625
118808,satisfied,5,-11.5625
118809,satisfied,5,-12.65625
118810,satisfied,7,-11.5625
118811,satisfied,5,-11.5625
118812,satisfied,7,-11.5625
118813,satisfied,4,-11.5625
118814,satisfied,6,-10.46875
118815,satisfied,5,-11.5625
118816,satisfied,7,-11.5625
118817,satisfied,6,-12.03125
118818,satisfied,5,-11.5625
118819,satisfied,5,-10.0
118820,satisfied,7,-11.5625
118821,satisfied,6,-11.5625
118822,satisfied,1,-11.5625
118823,satisfied,4,-14.21875
118824,satisfied,5,-10.78125
118825,satisfied,5,-11.5625
118826,satisfied,7,-8.90625
118827,satisfied,6,-11.5625
118828,satisfied,5,-11.875
118829,satisfied,7,-13.90625
118830,satisfied,7,-11.5625
118831,satisfied,5,-10.625
118832,satisfied,1,-15.0
118833,satisfied,6,-12.5
118834,satisfied,6,-11.5625
118835,satisfied,4,-11.5625
118836,satisfied,6,-12.8125
118837,satisfied,6,-11.5625
118838,satisfied,5,-13.75
118839,satisfied,5,-11.5625
118840,satisfied,6,-12.8125
118841,satisfied,5,-11.5625
118842,satisfied,1,-8.75
118843,satisfied,5,-11.5625
118844,satisfied,2,-13.4375
118845,satisfied,6,-11.5625
118846,satisfied,7,-11.5625
118847,satisfied,7,-11.5625
118848,satisfied,1,-12.5
118849,satisfied,6,-11.5625
118850,satisfied,5,-9.21875
118851,satisfied,1,-5.9375
118852,satisfied,7,-14.0625
118853,satisfied,3,-11.5625
118854,satisfied,7,-11.5625
118855,satisfied,6,-11.5625
118856,satisfied,5,-11.5625
118857,satisfied,5,-11.5625
118858,satisfied,1,-11.5625
118859,satisfied,3,-10.9375
118860,satisfied,7,-11.5625
118861,satisfied,5,-10.15625
118862,satisfied,6,-11.5625
118863,satisfied,5,-9.6875
118864,satisfied,7,-11.5625
118865,satisfied,6,-11.5625
118866,satisfied,7,-11.5625
118867,satisfied,7,-13.125
118868,satisfied,7,-10.46875
118869,satisfied,5,-12.34375
118870,satisfied,5,-11.5625
118871,satisfied,7,-11.5625
118872,satisfied,6,-12.03125
118873,satisfied,3,-11.5625
118874,satisfied,5,-11.09375
118875,satisfied,7,-11.5625
118876,satisfied,6,-12.1875
118877,satisfied,5,-11.875
118878,satisfied,5,-7.34375
118879,satisfied,7,-12.03125
118880,satisfied,6,-12.1875
118881,satisfied,7,-11.5625
118882,satisfied,2,-8.75
118883,satisfied,7,-11.5625
118884,satisfied,4,-7.34375
118885,satisfied,7,-11.5625
118886,satisfied,5,-10.15625
118887,satisfied,5,-13.59375
118888,satisfied,5,-11.5625
118889,satisfied,5,-11.5625
118890,satisfied,7,-11.40625
118891,satisfied,5,-12.96875
118892,satisfied,6,-12.03125
118893,satisfied,5,-11.25
118894,satisfied,7,-11.5625
118895,satisfied,7,-12.5
118896,satisfied,5,
118897,satisfied,7,-11.71875
118898,satisfied,5,-11.5625
118899,satisfied,5,-11.5625
118900,satisfied,6,-13.125
118901,satisfied,7,-11.5625
118902,satisfied,4,-12.96875
118903,satisfied,6,-13.59375
118904,satisfied,7,-11.5625
118905,satisfied,4,-11.5625
118906,satisfied,4,-13.125
118907,satisfied,5,-11.25
118908,satisfied,7,-13.28125
118909,satisfied,4,-12.1875
118910,satisfied,5,-12.1875
118911,satisfied,6,-11.5625
118912,satisfied,6,-15.15625
118913,satisfied,5,-11.5625
118914,satisfied,5,-10.625
118915,satisfied,6,-10.78125
118916,satisfied,7,-11.5625
118917,satisfied,7,-12.8125
118918,satisfied,4,-11.5625
118919,satisfied,5,-11.875
118920,satisfied,7,-9.0625
118921,satisfied,5,-7.1875
118922,satisfied,7,-11.5625
118923,satisfied,5,-11.25
118924,satisfied,6,-10.15625
118925,satisfied,5,-10.625
118926,satisfied,6,-11.5625
118927,satisfied,5,-12.1875
118928,satisfied,5,-11.5625
118929,satisfied,6,-13.28125
118930,satisfied,2,-11.5625
118931,satisfied,1,-10.625
118932,satisfied,5,-13.28125
118933,satisfied,5,-11.5625
118934,satisfied,5,-11.5625
118935,satisfied,6,-11.5625
118936,satisfied,7,-11.5625
118937,satisfied,2,-9.84375
118938,satisfied,2,-11.5625
118939,satisfied,6,-11.5625
118940,satisfied,5,-11.5625
118941,satisfied,5,-11.5625
118942,satisfied,2,-11.5625
118943,satisfied,5,-10.9375
118944,satisfied,7,-11.5625
118945,satisfied,6,-11.5625
118946,satisfied,5,-14.375
118947,satisfied,7,-11.25
118948,satisfied,7,-12.96875
118949,satisfied,6,-11.5625
118950,satisfied,5,-11.5625
118951,satisfied,5,-11.5625
118952,satisfied,5,-11.5625
118953,satisfied,5,-11.5625
118954,satisfied,5,-11.5625
118955,satisfied,6,-11.5625
118956,satisfied,7,-11.5625
118957,satisfied,5,-11.5625
118958,satisfied,5,-7.5
118959,satisfied,5,-11.5625
118960,satisfied,5,-11.5625
118961,satisfied,7,-11.25
118962,satisfied,7,-11.40625
118963,satisfied,5,-11.5625
118964,satisfied,7,-11.5625
118965,satisfied,4,-15.46875
118966,satisfied,5,-11.71875
118967,satisfied,6,-12.1875
118968,satisfied,6,-13.75
118969,satisfied,5,-11.5625
118970,satisfied,7,-15.3125
118971,satisfied,7,-11.5625
118972,satisfied,7,-11.5625
118973,satisfied,7,-10.78125
118974,satisfied,7,-11.5625
118975,satisfied,5,-11.5625
118976,satisfied,7,-13.28125
118977,satisfied,6,-11.71875
118978,satisfied,5,-11.5625
118979,satisfied,1,-11.5625
118980,satisfied,6,-11.5625
118981,satisfied,5,-11.5625
118982,satisfied,4,-7.8125
118983,satisfied,5,-11.5625
118984,satisfied,4,-12.34375
118985,satisfied,6,-11.5625
118986,satisfied,5,-5.9375
118987,satisfied,1,-11.5625
118988,satisfied,6,-8.59375
118989,satisfied,4,-11.5625
118990,satisfied,7,-11.5625
118991,satisfied,5,-11.5625
118992,satisfied,5,-11.25
118993,satisfied,5,-11.5625
118994,satisfied,5,-11.5625
118995,satisfied,7,-11.5625
118996,satisfied,6,-11.5625
118997,satisfied,7,-12.65625
118998,satisfied,6,-7.5
118999,satisfied,4,-11.5625
119000,satisfied,7,-10.78125
119001,satisfied,7,-11.71875
119002,satisfied,5,-11.5625
119003,satisfied,5,-11.5625
119004,satisfied,7,-11.5625
119005,satisfied,5,-11.5625
119006,satisfied,5,-4.21875
119007,satisfied,5,-11.5625
119008,satisfied,5,-8.59375
119009,satisfied,2,-11.5625
119010,satisfied,5,-7.5
119011,satisfied,5,-11.5625
119012,satisfied,5,-11.25
119013,satisfied,4,-12.96875
119014,satisfied,5,-11.5625
119015,satisfied,4,-11.40625
119016,satisfied,5,-10.9375
119017,satisfied,4,-11.5625
119018,satisfied,5,-11.5625
119019,satisfied,6,-11.5625
119020,satisfied,5,-11.5625
119021,satisfied,5,-11.5625
119022,satisfied,5,-8.59375
119023,satisfied,5,-13.125
119024,satisfied,5,-11.875
119025,satisfied,7,-11.5625
119026,satisfied,6,-10.78125
119027,satisfied,6,-11.5625
119028,satisfied,7,-11.5625
119029,satisfied,3,-13.75
119030,satisfied,6,-11.5625
119031,satisfied,7,-11.5625
119032,satisfied,6,-10.78125
119033,satisfied,7,-11.5625
119034,satisfied,7,-11.5625
119035,satisfied,7,-13.4375
119036,satisfied,6,-11.71875
119037,satisfied,7,-10.625
119038,satisfied,2,-11.5625
119039,satisfied,6,-11.5625
119040,satisfied,7,-11.5625
119041,satisfied,7,-11.40625
119042,satisfied,5,-14.0625
119043,satisfied,1,-11.5625
119044,satisfied,5,-11.5625
119045,satisfied,5,-11.5625
119046,satisfied,4,-11.71875
119047,satisfied,2,-14.0625
119048,satisfied,5,-11.25
119049,satisfied,5,-8.4375
119050,satisfied,1,-8.4375
119051,satisfied,5,-11.5625
119052,satisfied,4,-11.5625
119053,satisfied,6,-11.5625
119054,satisfied,6,-11.5625
119055,satisfied,5,-10.46875
119056,satisfied,6,-11.5625
119057,satisfied,7,-12.34375
119058,satisfied,7,-14.0625
119059,satisfied,1,-11.5625
119060,satisfied,7,-10.0
119061,satisfied,6,-11.5625
119062,satisfied,5,-11.875
119063,satisfied,6,-11.5625
119064,satisfied,5,-11.40625
119065,satisfied,7,-11.09375
119066,satisfied,5,-14.84375
119067,satisfied,5,-8.28125
119068,satisfied,5,-11.5625
119069,satisfied,7,-8.4375
119070,satisfied,5,-11.5625
119071,satisfied,7,-10.0
119072,satisfied,7,-11.5625
119073,satisfied,5,-11.5625
119074,satisfied,5,-11.5625
119075,satisfied,5,-12.34375
119076,satisfied,6,-11.5625
119077,satisfied,5,-11.40625
119078,satisfied,5,-11.5625
119079,satisfied,6,-11.5625
119080,satisfied,7,-11.40625
119081,satisfied,5,-11.5625
119082,satisfied,7,-10.9375
119083,satisfied,5,-11.40625
119084,satisfied,5,-9.53125
119085,satisfied,7,-10.78125
119086,satisfied,7,-11.5625
119087,satisfied,6,-11.5625
119088,satisfied,5,-11.40625
119089,satisfied,5,-12.5
119090,satisfied,5,-14.0625
119091,satisfied,6,-11.25
119092,satisfied,5,-5.625
119093,satisfied,6,-11.5625
119094,satisfied,5,-11.5625
119095,satisfied,5,-11.71875
119096,satisfied,5,-11.5625
119097,satisfied,6,-12.03125
119098,satisfied,7,-11.25
119099,satisfied,6,-11.5625
119100,satisfied,5,-11.5625
119101,satisfied,7,-9.6875
119102,satisfied,5,-11.875
119103,satisfied,5,-9.375
119104,satisfied,5,-11.5625
119105,satisfied,5,-11.5625
119106,satisfied,7,-12.1875
119107,satisfied,5,-11.5625
119108,satisfied,5,-11.71875
119109,satisfied,5,-10.0
119110,satisfied,5,-11.5625
119111,satisfied,3,-11.5625
119112,satisfied,6,-11.5625
119113,satisfied,7,-12.8125
119114,satisfied,2,-11.25
119115,satisfied,4,-11.5625
119116,satisfied,4,-12.65625
119117,satisfied,7,-10.9375
119118,satisfied,5,-11.5625
119119,satisfied,1,-11.5625
119120,satisfied,5,-11.5625
119121,satisfied,6,-13.125
119122,satisfied,2,-11.5625
119123,satisfied,6,-12.5
119124,satisfied,5,-12.65625
119125,satisfied,1,-10.9375
119126,satisfied,5,-10.15625
119127,satisfied,7,-11.5625
119128,satisfied,6,-11.71875
119129,satisfied,6,-11.5625
119130,satisfied,5,-11.5625
119131,satisfied,5,-11.5625
119132,satisfied,4,-11.5625
119133,satisfied,7,-12.1875
119134,satisfied,6,-13.125
119135,satisfied,3,-11.5625
119136,satisfied,5,-11.5625
119137,satisfied,6,-10.9375
119138,satisfied,3,-13.4375
119139,satisfied,6,-11.25
119140,satisfied,5,-11.5625
119141,satisfied,5,-12.5
119142,satisfied,5,-12.65625
119143,satisfied,6,-10.9375
119144,satisfied,5,-11.875
119145,satisfied,5,-11.5625
119146,satisfied,5,-13.125
119147,satisfied,3,-10.78125
119148,satisfied,6,-11.5625
119149,satisfied,1,-11.5625
119150,satisfied,6,-10.46875
119151,satisfied,4,-10.78125
119152,satisfied,6,-11.875
119153,satisfied,5,-11.5625
119154,satisfied,7,-11.09375
119155,satisfied,7,-11.5625
119156,satisfied,6,-11.875
119157,satisfied,7,-11.5625
119158,satisfied,6,-11.5625
119159,satisfied,6,-11.5625
119160,satisfied,6,-11.5625
119161,satisfied,5,-11.09375
119162,satisfied,4,-13.4375
119163,satisfied,7,-11.5625
119164,satisfied,1,-13.4375
119165,satisfied,6,-11.5625
119166,satisfied,6,-12.34375
119167,satisfied,5,-10.9375
119168,satisfied,1,-11.09375
119169,satisfied,5,-12.03125
119170,satisfied,7,-11.5625
119171,satisfied,7,-12.03125
119172,satisfied,5,-12.03125
119173,satisfied,6,-11.5625
119174,satisfied,6,-11.5625
119175,satisfied,5,-11.71875
119176,satisfied,3,-11.25
119177,satisfied,7,-11.5625
119178,satisfied,2,-11.40625
119179,satisfied,5,-11.5625
119180,satisfied,5,-11.5625
119181,satisfied,7,-11.71875
119182,satisfied,5,-11.5625
119183,satisfied,6,-11.40625
119184,satisfied,5,-11.5625
119185,satisfied,7,-13.28125
119186,satisfied,7,-11.5625
119187,satisfied,5,-13.125
119188,satisfied,7,-12.96875
119189,satisfied,6,-11.5625
119190,satisfied,5,-11.5625
119191,satisfied,7,-11.5625
119192,satisfied,6,-11.5625
119193,satisfied,5,-11.5625
119194,satisfied,6,-11.5625
119195,satisfied,5,-8.59375
119196,satisfied,5,-11.5625
119197,satisfied,6,-11.5625
119198,satisfied,5,-9.53125
119199,satisfied,5,-11.5625
119200,satisfied,5,-11.5625
119201,satisfied,5,
119202,satisfied,5,-11.5625
119203,satisfied,4,-12.65625
119204,satisfied,6,-11.5625
119205,satisfied,6,-12.96875
119206,satisfied,7,-11.5625
119207,satisfied,6,-11.5625
119208,satisfied,5,-11.5625
119209,satisfied,5,-11.5625
119210,satisfied,5,-11.5625
119211,satisfied,1,-11.5625
119212,satisfied,5,-11.5625
119213,satisfied,5,-10.46875
119214,satisfied,6,-11.5625
119215,satisfied,4,-11.5625
119216,satisfied,7,-12.34375
119217,satisfied,3,-11.5625
119218,satisfied,5,-11.5625
119219,satisfied,6,-12.65625
119220,satisfied,4,-11.875
119221,satisfied,5,-12.1875
119222,satisfied,5,-10.9375
119223,satisfied,5,-11.5625
119224,satisfied,2,-12.1875
119225,satisfied,1,-11.5625
119226,satisfied,6,-11.25
119227,satisfied,7,-13.75
119228,satisfied,5,-11.5625
119229,satisfied,7,-11.5625
119230,satisfied,5,-11.5625
119231,satisfied,7,-11.5625
119232,satisfied,1,-11.5625
119233,satisfied,6,-11.5625
119234,satisfied,7,-10.9375
119235,satisfied,7,-12.65625
119236,satisfied,7,-11.25
119237,satisfied,1,-11.5625
119238,satisfied,6,-11.5625
119239,satisfied,5,-9.0625
119240,satisfied,2,-11.5625
119241,satisfied,5,-11.40625
119242,satisfied,6,-11.5625
119243,satisfied,5,-12.34375
119244,satisfied,7,-7.96875
119245,satisfied,4,-11.5625
119246,satisfied,6,-12.8125
119247,satisfied,5,-9.6875
119248,satisfied,5,-13.125
119249,satisfied,5,-11.5625
119250,satisfied,7,-11.5625
119251,satisfied,4,-12.5
119252,satisfied,5,-11.5625
119253,satisfied,5,-10.3125
119254,satisfied,7,-13.125
119255,satisfied,7,-10.3125
119256,satisfied,4,-11.5625
119257,satisfied,7,-12.96875
119258,satisfied,6,-11.5625
119259,satisfied,6,-11.5625
119260,satisfied,4,-11.5625
119261,satisfied,1,-11.875
119262,satisfied,3,-11.5625
119263,satisfied,3,-10.9375
119264,satisfied,5,-11.5625
119265,satisfied,5,-11.5625
119266,satisfied,7,-11.5625
119267,satisfied,7,-11.5625
119268,satisfied,5,-11.5625
119269,satisfied,6,-11.5625
119270,satisfied,6,-12.96875
119271,satisfied,5,-12.65625
119272,satisfied,4,-10.78125
119273,satisfied,6,-9.6875
119274,satisfied,3,-11.5625
119275,satisfied,6,-2.8125
119276,satisfied,6,-11.5625
119277,satisfied,6,-10.3125
119278,satisfied,3,-11.5625
119279,satisfied,3,-13.125
119280,satisfied,5,-13.28125
119281,satisfied,4,-12.34375
119282,satisfied,7,-11.5625
119283,satisfied,5,-11.5625
119284,satisfied,6,-11.09375
119285,satisfied,6,-11.5625
119286,satisfied,7,-11.5625
119287,satisfied,5,-11.5625
119288,satisfied,6,-12.03125
119289,satisfied,6,-13.125
119290,satisfied,7,-12.8125
119291,satisfied,7,-11.5625
119292,satisfied,6,-10.78125
119293,satisfied,5,-11.5625
119294,satisfied,7,-12.96875
119295,satisfied,6,-11.5625
119296,satisfied,7,-10.46875
119297,satisfied,6,-11.5625
119298,satisfied,5,-13.4375
119299,satisfied,5,-10.625
119300,satisfied,5,-12.03125
119301,satisfied,6,-11.5625
119302,satisfied,4,-11.5625
119303,satisfied,5,-12.5
119304,satisfied,7,-11.5625
119305,satisfied,7,-9.0625
119306,satisfied,7,-11.875
119307,satisfied,7,-11.5625
119308,satisfied,7,-11.5625
119309,satisfied,5,-11.5625
119310,satisfied,5,-13.59375
119311,satisfied,5,-10.78125
119312,satisfied,7,-11.71875
119313,satisfied,5,-7.96875
119314,satisfied,6,-11.5625
119315,satisfied,6,-11.5625
119316,satisfied,5,-11.5625
119317,satisfied,5,-11.5625
119318,satisfied,7,-11.5625
119319,satisfied,7,-11.5625
119320,satisfied,6,-10.15625
119321,satisfied,5,-11.5625
119322,satisfied,7,-11.5625
119323,satisfied,5,-11.5625
119324,satisfied,5,-13.125
119325,satisfied,5,-11.875
119326,satisfied,7,-11.5625
119327,satisfied,5,-11.5625
119328,satisfied,5,-12.1875
119329,satisfied,6,-11.5625
119330,satisfied,6,-11.5625
119331,satisfied,6,-12.1875
119332,satisfied,6,-11.5625
119333,satisfied,7,-11.5625
119334,satisfied,1,-11.5625
119335,satisfied,6,-11.5625
119336,satisfied,4,-11.875
119337,satisfied,5,
119338,satisfied,6,-12.1875
119339,satisfied,6,-10.15625
119340,satisfied,6,-7.8125
119341,satisfied,7,-11.5625
119342,satisfied,7,-11.25
119343,satisfied,5,-13.75
119344,satisfied,7,-11.40625
119345,satisfied,6,-11.5625
119346,satisfied,5,-10.78125
119347,satisfied,5,-11.5625
119348,satisfied,5,-11.5625
119349,satisfied,7,-12.34375
119350,satisfied,3,-11.5625
119351,satisfied,7,-10.15625
119352,satisfied,5,-11.5625
119353,satisfied,4,-13.90625
119354,satisfied,7,-11.40625
119355,satisfied,6,-11.5625
119356,satisfied,5,-11.71875
119357,satisfied,5,-11.5625
119358,satisfied,6,-7.5
119359,satisfied,6,-10.78125
119360,satisfied,6,-11.40625
119361,satisfied,6,-13.28125
119362,satisfied,7,-12.34375
119363,satisfied,5,-11.5625
119364,satisfied,7,-15.0
119365,satisfied,5,-12.1875
119366,satisfied,5,-11.5625
119367,satisfied,4,-11.09375
119368,satisfied,6,-11.5625
119369,satisfied,6,-10.15625
119370,satisfied,4,-11.71875
119371,satisfied,4,-12.03125
119372,satisfied,7,-11.5625
119373,satisfied,4,-12.65625
119374,satisfied,4,-12.96875
119375,satisfied,7,-12.5
119376,satisfied,5,-6.875
119377,satisfied,7,-15.15625
119378,satisfied,5,-11.5625
119379,satisfied,5,-11.5625
119380,satisfied,5,-13.59375
119381,satisfied,5,-11.5625
119382,satisfied,1,-11.5625
119383,satisfied,7,-12.65625
119384,satisfied,3,-11.5625
119385,satisfied,3,-11.5625
119386,satisfied,4,-11.09375
119387,satisfied,7,-11.5625
119388,satisfied,1,-11.5625
119389,satisfied,6,-12.34375
119390,satisfied,5,-11.5625
119391,satisfied,5,-11.875
119392,satisfied,5,-11.5625
119393,satisfied,5,-13.28125
119394,satisfied,5,-12.34375
119395,satisfied,7,-11.5625
119396,satisfied,7,
119397,satisfied,7,-11.71875
119398,satisfied,5,-11.5625
119399,satisfied,5,-7.8125
119400,satisfied,6,-11.5625
119401,satisfied,6,-11.5625
119402,satisfied,5,-11.5625
119403,satisfied,6,-12.65625
119404,satisfied,2,-5.15625
119405,satisfied,5,-11.5625
119406,satisfied,7,-9.6875
119407,satisfied,7,-7.96875
119408,satisfied,4,-11.5625
119409,satisfied,5,-11.5625
119410,satisfied,1,-11.5625
119411,satisfied,5,-11.5625
119412,satisfied,5,-10.9375
119413,satisfied,7,-11.5625
119414,satisfied,5,-11.5625
119415,satisfied,5,-11.5625
119416,satisfied,6,-12.96875
119417,satisfied,6,-12.1875
119418,satisfied,5,-11.25
119419,satisfied,6,-10.46875
119420,satisfied,7,-0.15625
119421,satisfied,7,-11.09375
119422,satisfied,7,-11.5625
119423,satisfied,4,-11.5625
119424,satisfied,6,-11.5625
119425,satisfied,6,-11.5625
119426,satisfied,6,-11.5625
119427,satisfied,6,-12.03125
119428,satisfied,6,
119429,satisfied,1,-12.65625
119430,satisfied,7,-12.34375
119431,satisfied,1,-11.25
119432,satisfied,5,-11.71875
119433,satisfied,6,-11.5625
119434,satisfied,7,-11.5625
119435,satisfied,7,-11.875
119436,satisfied,1,-12.96875
119437,satisfied,3,-12.5
119438,satisfied,1,-11.5625
119439,satisfied,7,-11.5625
119440,satisfied,5,-11.5625
119441,satisfied,7,-11.5625
119442,satisfied,6,-11.5625
119443,satisfied,7,-13.125
119444,satisfied,5,-12.03125
119445,satisfied,5,-11.5625
119446,satisfied,7,-11.5625
119447,satisfied,5,-11.875
119448,satisfied,5,-10.625
119449,satisfied,6,-11.5625
119450,satisfied,7,-10.0
119451,satisfied,5,-10.9375
119452,satisfied,4,-11.5625
119453,satisfied,5,-11.5625
119454,satisfied,5,-11.5625
119455,satisfied,5,-8.28125
119456,satisfied,6,-11.5625
119457,satisfied,6,-13.28125
119458,satisfied,5,-11.5625
119459,satisfied,5,-11.5625
119460,satisfied,5,-12.03125
119461,satisfied,5,-10.46875
119462,satisfied,7,-11.5625
119463,satisfied,6,-11.40625
119464,satisfied,7,-11.5625
119465,satisfied,7,-12.03125
119466,satisfied,6,-14.0625
119467,satisfied,5,-13.28125
119468,satisfied,5,-11.5625
119469,satisfied,7,-11.71875
119470,satisfied,4,-10.3125
119471,satisfied,6,-11.5625
119472,satisfied,6,-11.5625
119473,satisfied,5,-9.53125
119474,satisfied,6,-11.5625
119475,satisfied,5,-11.5625
119476,satisfied,7,-11.40625
119477,satisfied,6,-11.5625
119478,satisfied,5,-11.5625
119479,satisfied,7,-11.71875
119480,satisfied,7,-12.03125
119481,satisfied,5,-11.5625
119482,satisfied,1,-13.59375
119483,satisfied,5,-11.5625
119484,satisfied,1,-12.65625
119485,satisfied,5,-13.59375
119486,satisfied,5,-12.8125
119487,satisfied,4,-11.5625
119488,satisfied,5,-11.5625
119489,satisfied,5,-12.5
119490,satisfied,1,-11.40625
119491,satisfied,7,-12.5
119492,satisfied,4,-12.03125
119493,satisfied,6,-12.1875
119494,satisfied,6,-8.28125
119495,satisfied,2,-12.1875
119496,satisfied,7,-9.53125
119497,satisfied,5,-11.5625
119498,satisfied,6,-10.0
119499,satisfied,5,-11.5625
119500,satisfied,3,-11.09375
119501,satisfied,5,-11.5625
119502,satisfied,6,-11.5625
119503,satisfied,6,-11.25
119504,satisfied,7,-11.5625
119505,satisfied,7,-11.25
119506,satisfied,7,-11.5625
119507,satisfied,7,-12.03125
119508,satisfied,6,-11.5625
119509,satisfied,5,-12.34375
119510,satisfied,5,-13.59375
119511,satisfied,6,-11.5625
119512,satisfied,6,-11.5625
119513,satisfied,7,-12.8125
119514,satisfied,1,-12.03125
119515,satisfied,6,-11.5625
119516,satisfied,7,-11.5625
119517,satisfied,1,-12.34375
119518,satisfied,7,-10.15625
119519,satisfied,5,-11.5625
119520,satisfied,5,-11.5625
119521,satisfied,7,-14.53125
119522,satisfied,5,-11.5625
119523,satisfied,5,-11.5625
119524,satisfied,6,-10.0
119525,satisfied,5,-11.5625
119526,satisfied,1,-11.5625
119527,satisfied,3,-11.40625
119528,satisfied,4,-12.03125
119529,satisfied,5,-11.875
119530,satisfied,7,-11.5625
119531,satisfied,5,-11.5625
119532,satisfied,5,-11.40625
119533,satisfied,6,-11.5625
119534,satisfied,5,-11.5625
119535,satisfied,7,-11.5625
119536,satisfied,5,-8.125
119537,satisfied,5,-11.5625
119538,satisfied,5,-11.5625
119539,satisfied,5,-11.5625
119540,satisfied,7,-12.1875
119541,satisfied,5,-11.5625
119542,satisfied,5,-11.71875
119543,satisfied,4,-6.40625
119544,satisfied,4,-10.15625
